Geneid	Length	pm_1_cyto	pm_2_cyto	pm_3_cyto	pp_1	pp_1_cyto	pp_2	pp_2_cyto	pp_3	pp_3_cyto
AGMO	3588	0	0	0	2	0	0	0	0	0
MEOX2	2371	0	0	0	0	1	0	0	1	0
ENSG00000237070	3743	0	0	0	0	0	0	0	0	0
LINC02587	1253	0	0	0	0	0	0	0	0	0
ENSG00000225974	312	0	0	0	0	0	0	0	0	0
RPL36AP26	318	3	1	0	0	0	0	2	0	0
ENSG00000286376	3388	0	0	0	0	2	0	0	0	0
ENSG00000229379	328	0	0	0	0	0	0	0	0	0
CRPPA	7193	4	3	2	10	2	2	2	4	2
RPL36AP29	321	0	1	0	0	1	0	0	0	0
CRPPA-AS1	2776	0	4	0	1	0	0	1	1	0
SOSTDC1	2473	0	0	0	8	4	7	0	3	3
ENSG00000272537	190	0	0	0	0	0	0	0	0	1
LRRC72	1441	0	0	0	0	0	0	0	0	0
ENSG00000224280	2976	0	0	0	0	0	0	0	0	0
ENSG00000272361	599	0	0	1	0	0	0	0	0	0
ANKMY2	2851	81	104	47	51	134	76	73	41	68
ENSG00000287799	627	0	0	0	0	1	0	1	0	0
BZW2	3662	373	362	228	202	621	149	267	140	223
ENSG00000235837	648	1	1	0	3	3	0	0	1	0
TSPAN13	2004	73	52	77	39	240	82	84	43	55
AGR2	2764	0	3	0	0	3	0	1	0	1
ENSG00000270593	769	1	0	0	0	0	0	0	0	0
AGR3	1153	0	0	0	0	1	0	0	0	0
RAD17P1	2042	0	0	0	0	0	1	0	0	0
ENSG00000227965	265	0	0	0	0	0	0	0	0	0
AHR	8051	3	15	6	18	14	22	6	15	10
ENSG00000223867	333	0	0	0	0	0	0	0	0	0
ENSG00000237773	10292	1	5	2	9	3	10	3	4	5
ENSG00000289189	616	0	0	0	0	0	0	0	0	1
BRWD1P3	390	0	0	0	0	0	0	0	0	0
ENSG00000283321	3523	0	0	0	0	0	0	0	0	0
LINC02888	1957	0	0	0	0	0	0	0	0	0
LINC02889	3509	1	0	0	1	0	0	0	0	0
ENSG00000228675	273	0	0	0	0	0	0	0	0	0
SNX13	16418	54	76	52	51	134	87	51	46	38
ENSG00000279048	2420	1	2	1	2	9	1	1	0	5
MRM3P2	951	0	0	0	0	0	0	0	0	0
ENSG00000280340	590	0	0	0	0	0	0	0	0	0
PRPS1L1	1077	0	0	0	0	0	0	0	0	0
HDAC9	17269	3	6	5	4	7	4	7	9	3
MIR1302-6	90	0	0	0	0	0	0	0	0	0
ENSG00000225000	546	0	0	0	0	0	0	0	0	0
RN7SKP266	287	0	0	0	0	0	0	0	0	0
HDAC9-AS1	313	0	0	0	0	0	0	0	0	0
NPM1P13	865	0	0	0	0	0	0	0	0	0
TWIST1	1997	76	63	31	324	77	316	51	232	40
ENSG00000232821	1711	0	0	1	0	0	0	0	0	1
ENSG00000236536	692	0	0	1	0	0	0	0	0	0
ENSG00000229533	1526	0	0	0	0	0	0	0	0	0
FERD3L	640	0	0	0	0	0	0	0	0	0
ENSG00000223838	1539	0	0	0	0	0	0	1	0	1
POLR1F	3948	2736	2767	1049	489	669	653	1262	480	1049
MIR3146	79	0	0	0	0	0	0	0	0	0
TMEM196	4274	0	0	0	0	0	0	1	0	0
ENSG00000237921	369	0	0	0	0	0	0	0	0	0
ENSG00000243004	3240	4	5	5	0	3	0	0	0	0
RPL21P75	483	13	17	13	8	1	5	7	5	9
ENSG00000267055	670	0	0	0	0	0	0	0	0	0
MACC1	9898	1	0	0	4	0	0	0	0	0
MACC1-AS1	639	0	0	0	0	0	0	0	0	0
ENSG00000233834	1109	0	0	1	4	0	2	0	5	1
ENSG00000226097	2139	0	0	0	0	0	0	0	0	0
ITGB8-AS1	933	15	15	6	9	14	10	8	2	6
ITGB8	15156	8	4	2	0	10	0	4	0	4
ENSG00000200753	71	0	0	0	0	0	0	0	0	0
EEF1A1P27	1135	0	0	0	0	0	0	0	0	0
ENSG00000231525	590	0	0	0	0	0	0	0	0	0
ABCB5	8796	10	7	9	4	3	11	16	5	1
ENSG00000223866	391	0	0	0	0	0	0	0	0	0
SP8	3722	7	4	4	6	11	6	2	5	4
RPL23P8	428	11	11	9	4	5	8	4	6	4
LINC01162	1199	0	0	0	0	0	0	0	0	0
RPS26P30	335	0	0	0	0	0	0	0	0	0
ENSG00000285592	923	0	0	0	0	0	0	0	0	0
RN7SL542P	294	0	0	0	0	0	0	0	0	0
ASS1P11	1216	0	0	0	0	0	0	0	0	0
RNU1-15P	144	0	0	0	0	0	0	0	0	0
ENSG00000229949	368	0	0	0	0	0	0	0	0	0
SP4	6225	26	20	19	48	63	68	30	53	28
MIR1183	89	0	0	0	0	0	0	0	0	0
DNAH11	16147	24	12	12	35	25	21	14	33	14
CDCA7L	3894	689	563	377	233	358	187	478	166	364
RAPGEF5	10257	30	9	9	7	17	12	16	15	13
RNA5SP227	113	0	0	0	0	0	0	0	0	0
STEAP1B	6478	15	8	6	53	34	48	8	50	13
EEF1A1P6	1384	11	13	8	4	27	3	15	5	5
ENSG00000232759	2432	1	0	0	3	1	4	0	6	0
ENSG00000232949	2141	0	0	0	0	0	0	0	1	0
IL6-AS1	1364	0	0	0	0	2	1	0	1	0
IL6	2069	0	0	0	4	0	3	0	3	0
MTCYBP42	1130	0	0	0	0	0	0	0	0	0
ENSG00000234513	348	0	1	0	0	1	1	0	0	0
TOMM7	1732	8319	7800	6071	7900	1520	4982	6762	6233	4104
ENSG00000286703	2415	0	1	0	2	0	6	0	3	2
SNHG26	5988	17	15	19	10	45	11	21	12	11
SNORD93	74	0	0	0	0	0	0	0	0	0
ENSG00000226329	1467	0	1	0	1	0	2	1	2	1
RPL12P10	498	1	1	0	0	1	0	0	2	0
FAM126A	18606	220	214	99	160	204	181	137	168	106
KLHL7-DT	3584	12	9	13	14	5	2	9	9	5
KLHL7	7066	86	99	83	126	226	177	110	117	96
AK3P3	664	4	1	5	0	3	0	2	0	6
NUP42	4145	264	249	122	218	225	298	162	252	110
ENSG00000285926	948	0	0	0	0	0	0	0	0	0
ENSG00000226816	2259	1	0	0	0	0	0	0	0	0
GPNMB	5906	3	4	4	11	8	15	5	12	3
MALSU1	3712	1372	1264	564	1076	540	1699	860	1145	751
IGF2BP3	8535	92	80	55	64	196	53	90	44	62
ENSG00000232627	359	0	0	1	0	0	0	0	0	0
SNORD65C	71	0	0	0	0	0	0	0	0	2
RNU7-143P	65	0	0	0	0	1	0	0	0	0
ENSG00000289109	726	41	23	15	43	10	22	22	28	9
ENSG00000236654	207	0	0	0	0	1	0	1	0	0
RPS2P32	892	5	6	2	4	4	12	3	6	0
TRA2A	3516	275	304	259	278	408	290	298	242	192
ENSG00000224785	1803	1	0	0	0	0	0	0	0	0
CLK2P1	1294	0	0	0	0	1	0	0	1	0
CCDC126	3547	51	40	17	45	58	66	31	41	19
FCF1P1	571	2	0	0	0	1	0	0	0	0
ENSG00000228953	180	0	0	0	0	0	0	0	0	0
ENSG00000234286	1237	2	2	0	6	7	11	1	6	1
FAM221A	7458	91	75	47	67	103	43	72	51	50
STK31	6147	1	1	1	0	1	1	0	0	1
PCMTD1P3	472	0	0	0	0	0	0	0	1	0
TPT1P7	517	0	0	0	0	0	0	0	0	0
ENSG00000227930	499	0	0	0	0	0	0	0	0	0
RNA5SP228	133	0	0	0	0	0	0	0	0	0
ENSG00000228944	527	0	0	0	0	0	0	0	0	0
NPY	893	1	2	7	4	1	3	2	1	2
ENSG00000287523	1462	0	0	0	0	0	0	0	0	0
RNU6-1103P	107	0	0	0	0	0	0	0	0	0
PALS2	9369	136	197	113	110	364	167	156	131	83
SUMO2P14	293	0	0	0	0	0	0	0	0	0
ENSG00000271330	304	0	0	0	0	0	0	1	0	0
GSDME	8598	55	52	32	21	110	21	51	19	41
ENSG00000287093	1324	0	0	0	0	2	0	1	0	0
OSBPL3	8089	119	76	72	25	189	33	74	20	76
SNRPCP19	460	0	0	0	0	0	0	0	0	0
CYCS	5791	1822	1857	1468	2333	1048	1966	1629	1985	1089
C7orf31	3842	18	12	8	13	34	29	14	24	8
ENSG00000234406	287	0	0	0	0	0	0	0	0	0
ENSG00000213798	796	0	0	0	0	0	0	0	0	0
NPVF	1190	0	0	0	0	0	0	0	0	0
ENSG00000285716	1792	0	0	0	0	0	0	0	0	0
TSEN15P3	367	0	0	0	0	0	0	0	0	0
ENSG00000233824	640	0	0	0	0	0	0	0	0	0
ENSG00000260951	2429	0	0	0	0	0	1	0	0	0
ENSG00000285960	1379	0	0	0	0	0	0	0	0	0
ENSG00000227386	209	0	0	0	0	0	0	0	0	0
ENSG00000223561	7296	1	3	2	2	7	4	1	0	1
ENSG00000239622	380	0	0	0	0	0	0	0	0	0
ENSG00000287096	1360	0	0	0	0	0	3	2	0	0
ENSG00000286725	369	0	1	0	0	0	0	0	0	1
ENSG00000270933	747	6	8	8	1	23	0	7	0	3
MIR148A	68	0	0	1	0	2	0	0	0	0
ENSG00000288962	399	0	0	1	1	0	2	2	3	0
ENSG00000289053	1264	0	0	1	0	0	2	0	0	0
NFE2L3	4303	17	19	12	4	49	16	14	8	9
HNRNPA2B1	12613	20181	18609	13555	3631	9661	2890	17847	3173	13341
CBX3	4840	658	596	602	1368	2065	2097	865	1473	554
ENSG00000285860	697	0	0	0	0	0	0	0	0	0
ENSG00000232383	412	0	0	0	1	0	0	0	0	0
SNX10	3605	285	244	139	196	179	193	193	150	136
ENSG00000225792	2819	2	5	0	5	7	1	0	10	2
ENSG00000214870	7236	36	50	19	27	38	51	19	20	33
KIAA0087	4283	0	0	1	0	0	0	0	1	0
ENSG00000280255	2671	0	0	0	0	2	0	1	0	0
ENSG00000233760	3407	0	1	0	2	0	0	0	0	0
ENSG00000286507	613	0	1	0	0	0	0	0	2	1
LINC02860	2029	0	0	0	0	0	0	0	0	0
SKAP2	5361	125	109	108	78	225	61	124	59	81
RPL7AP38	803	0	0	0	0	0	0	0	0	0
HMGB3P20	600	0	0	0	0	0	0	0	0	0
TPM3P4	755	0	0	0	1	0	0	0	0	0
NHP2P2	460	0	0	0	0	0	0	0	0	0
HOXA1	2543	45	23	29	35	66	29	19	31	23
HOTAIRM1	1496	404	523	240	194	433	348	276	225	219
ENSG00000276528	125	0	0	0	0	0	0	0	0	0
ENSG00000276771	215	0	0	0	0	0	0	0	0	0
ENSG00000274864	59	0	0	0	0	0	0	0	0	0
ENSG00000274396	102	0	0	0	0	0	0	0	0	0
ENSG00000277694	145	0	0	0	0	0	0	0	0	0
HOXA2	2333	6	2	3	0	14	0	6	2	1
HOXA3	4308	10	5	11	30	35	51	13	19	15
HOXA-AS2	5431	101	82	51	69	107	94	49	79	46
HOXA4	1728	24	20	12	25	47	31	18	16	13
ENSG00000273433	919	2	2	0	0	2	2	0	0	0
HOXA-AS3	5967	43	42	16	22	34	20	30	18	29
HOXA5	1720	183	178	104	117	166	151	115	106	80
HOXA6	1285	67	68	39	43	57	34	46	15	47
ENSG00000272801	368	1	0	0	0	1	0	1	0	0
HOXA7	2411	72	83	36	326	43	310	71	279	52
ENSG00000270182	633	0	0	0	5	1	0	1	4	0
HOXA9	3033	100	111	82	121	150	119	98	107	81
ENSG00000257184	765	4	1	0	4	0	1	3	2	0
HOXA10-AS	1654	16	19	14	226	17	172	23	184	15
MIR196B	84	0	0	0	0	0	0	0	0	0
HOXA10	3707	53	46	48	101	130	119	66	119	44
HOXA11	2669	32	36	34	129	97	130	43	98	32
HOXA11-AS	3128	313	275	112	354	134	351	120	251	119
ENSG00000273961	98	0	0	0	0	0	0	0	0	0
ENSG00000278334	187	0	0	0	0	0	0	0	0	0
ENSG00000276496	98	0	0	0	0	0	0	0	0	0
ENSG00000253508	556	7	7	2	7	7	6	2	3	4
ENSG00000277966	233	0	0	0	0	0	0	0	0	0
ENSG00000278592	203	2	6	2	2	3	2	3	0	5
ENSG00000278020	179	0	0	0	0	0	0	0	0	0
HOXA13	5071	25	28	35	25	101	29	30	14	19
HOTTIP	5086	5	8	4	7	5	6	7	3	1
ENSG00000276609	57	0	0	0	0	0	0	0	0	0
ENSG00000278708	376	0	0	0	0	0	0	0	0	0
ENSG00000277469	337	0	0	0	0	0	0	0	0	0
ENSG00000277553	165	0	0	0	0	0	0	0	0	0
ENSG00000286323	729	0	0	0	0	0	0	0	0	0
ENSG00000253308	757	0	0	0	0	0	0	0	1	0
EVX1-AS	1361	0	0	0	0	0	0	0	0	0
EVX1	3358	1	1	0	0	0	1	0	0	0
RPL35P4	322	0	0	0	1	0	0	0	0	0
HNRNPA1P73	928	0	0	0	0	0	0	0	0	0
ENSG00000224322	1323	0	0	0	0	0	2	0	2	0
ENSG00000279655	645	1	0	0	0	0	0	0	0	0
ENSG00000279429	728	0	0	0	2	0	0	0	0	0
EIF4HP1	687	2	2	0	2	4	1	3	1	1
PSMC1P2	1204	0	0	0	0	0	0	0	0	0
ENSG00000235574	1084	0	0	0	0	0	0	0	0	0
HIBADH	2211	158	120	136	71	370	113	169	94	120
ENSG00000286478	489	1	1	2	2	0	4	0	1	0
TAX1BP1-AS1	1190	0	2	2	0	1	0	1	0	1
TAX1BP1	9167	2818	2681	1118	370	1448	454	1244	346	1010
JAZF1	4258	24	29	26	34	52	69	26	62	18
ENSG00000287489	342	0	0	0	0	0	0	0	0	0
RNU6-979P	107	0	0	0	0	0	0	0	0	0
JAZF1-AS1	4244	1	1	3	1	0	0	0	0	0
PPIAP80	490	0	0	0	0	0	0	0	0	0
CREB5	11681	520	384	348	174	567	220	337	203	299
ENSG00000225286	792	0	1	0	0	0	0	0	0	0
TRIL	4973	2	2	1	0	0	0	2	1	2
ENSG00000228421	588	0	0	0	0	0	0	0	1	0
ENSG00000272568	4928	1	0	1	0	0	0	1	0	0
ENSG00000233517	578	0	0	0	0	0	0	0	0	0
CPVL	3336	120	127	92	40	333	64	135	35	90
CPVL-AS1	389	0	0	0	0	1	0	0	0	0
ENSG00000285412	1142	0	0	0	0	0	0	0	0	0
ENSG00000285162	5049	2	3	4	4	2	7	0	1	1
CHN2	8438	13	9	6	22	16	11	11	14	3
ENSG00000285081	2528	0	0	0	0	0	1	0	0	0
CHN2-AS1	798	0	0	0	0	0	0	0	0	0
NANOGP4	913	0	0	0	0	0	0	0	0	0
ENSG00000223813	1462	9	4	3	1	1	8	4	5	5
GTF3C6P3	631	0	0	0	0	0	0	0	0	0
PRR15	1956	7	1	5	34	7	39	4	19	1
ZNRF2P2	887	0	2	1	1	2	1	2	1	2
TMSB4XP3	114	0	0	0	0	0	0	0	0	0
ENSG00000288973	3048	35	38	26	51	80	37	33	35	24
DPY19L2P3	8912	4	7	6	4	27	16	7	8	11
MIR550A3	95	0	0	0	0	0	0	0	0	0
WIPF3	6060	54	51	31	29	66	40	41	37	43
ENSG00000238906	105	0	0	0	0	0	0	0	0	0
SCRN1	6048	449	396	274	289	864	334	393	264	341
FKBP14-AS1	2836	7	8	7	11	5	15	3	15	3
FKBP14	5344	95	104	107	136	151	88	105	102	76
PLEKHA8	10886	53	41	37	38	124	54	39	55	31
ENSG00000231519	518	0	0	2	0	1	1	0	0	1
ENSG00000283618	150	0	0	0	0	0	0	0	0	0
ENSG00000286847	2227	1	0	0	0	0	1	0	0	0
MTURN	6356	78	68	55	92	59	81	54	67	31
ENSG00000230751	437	0	2	0	0	3	0	0	0	0
ENSG00000251660	614	0	0	0	0	0	0	0	0	0
RPS27P16	201	0	0	0	0	0	0	0	0	0
ENSG00000227017	674	0	0	0	0	0	0	0	0	0
ZNRF2	3403	2	5	5	8	12	27	8	10	3
MIR550B1	97	0	0	0	0	0	0	0	0	0
MIR550A1	97	0	0	0	0	0	0	0	0	0
ENSG00000281593	666	0	0	0	0	0	0	0	0	0
ENSG00000235859	1234	56	41	35	35	20	23	39	22	30
LINC01176	5096	7	1	2	5	6	3	2	1	2
NOD1	6820	43	30	19	17	68	31	38	16	26
ENSG00000272638	741	0	0	0	0	0	0	0	0	0
GGCT	1594	741	682	552	957	488	935	578	882	382
ENSG00000281039	687	0	0	0	0	0	0	0	0	0
GARS1-DT	30756	72	61	52	65	135	77	63	47	56
ENSG00000244480	1393	2	1	2	1	1	0	0	0	0
ENSG00000264520	368	0	0	0	0	0	0	0	0	0
ENSG00000226874	379	0	0	0	0	0	0	0	0	0
ENSG00000263683	427	0	0	0	0	0	0	0	0	0
GARS1	17366	2564	2280	1501	1448	2098	1411	1671	1311	1337
CRHR2	3812	4	2	0	5	4	13	9	10	1
INMT	3376	0	0	0	1	0	1	0	1	0
ENSG00000223419	388	0	0	0	0	0	0	0	0	0
INMT-MINDY4	2880	0	0	0	0	0	0	0	0	0
MINDY4	7336	17	21	8	53	15	19	15	42	16
ENSG00000229263	547	0	0	0	2	0	1	0	0	3
ENSG00000250424	1531	0	0	0	0	0	0	0	0	0
AQP1	3261	6	0	3	4	3	2	2	2	3
GHRHR	3134	0	1	0	1	0	2	1	1	1
ADCYAP1R1	6985	34	36	24	11	67	12	34	3	17
ENSG00000232887	289	0	0	0	0	0	0	0	0	0
ENSG00000286487	852	1	0	0	1	0	2	0	1	0
ENSG00000271027	186	0	0	0	0	0	1	0	0	0
NEUROD6	1959	1	0	0	0	0	0	0	0	0
ENSG00000231418	1079	0	0	0	0	0	0	0	0	0
ITPRID1	9322	0	0	0	0	0	0	0	0	0
PPP1R17	1884	0	0	0	0	0	0	0	0	0
PDE1C	14131	2	6	2	6	16	4	1	10	1
SNX2P2	323	0	0	0	0	0	0	0	0	0
ENSG00000284839	687	0	0	0	1	0	0	2	0	3
ENSG00000226468	796	2	3	1	0	6	3	2	4	4
SLC25A5P5	897	0	1	1	1	4	2	1	5	2
LSM5	4695	2540	2688	1166	809	612	1363	1393	806	1003
AVL9	14756	540	680	259	168	393	180	274	149	206
DPY19L1P1	2594	7	14	7	8	29	21	4	11	7
ZNRF2P1	982	4	1	2	9	7	11	3	4	2
MIR550B2	97	0	0	0	0	0	0	0	0	0
MIR550A2	97	0	0	0	0	0	0	0	0	0
ENSG00000273014	472	0	3	4	11	4	12	3	5	4
LINC00997	2646	5	1	3	0	9	3	4	1	1
ENSG00000250756	109	0	0	0	0	0	0	0	0	0
ENSG00000251999	133	0	0	0	0	0	0	0	0	0
DPY19L1P2	915	2	4	0	3	0	8	2	4	0
ENSG00000272905	668	0	0	0	0	0	0	0	0	0
KBTBD2	4850	286	245	128	163	278	242	170	196	172
RP9P	1665	418	366	295	843	218	833	336	756	276
ENSG00000224573	231	0	0	0	0	0	0	0	0	0
FKBP9	5169	99	103	75	24	190	33	87	20	76
RNU6-388P	105	0	0	0	0	0	0	0	0	0
NT5C3A	3222	191	164	139	145	261	156	171	113	124
RPS29P14	171	0	0	0	0	2	0	0	0	1
RN7SL505P	293	0	1	0	0	0	0	0	0	0
RP9	5745	2201	1762	1356	3056	650	2656	1493	2588	1091
BBS9	8981	68	63	37	38	99	43	39	37	37
ENSG00000228015	156	0	0	0	0	1	0	1	0	2
RNA5SP229	99	0	0	0	0	0	0	2	0	0
ENSG00000224946	258	0	0	0	0	0	0	0	0	0
ENSG00000238090	923	0	0	1	0	0	0	0	0	0
ENSG00000173862	1058	0	0	0	0	0	0	0	0	0
ENSG00000227481	577	0	2	2	0	0	0	0	0	0
ENSG00000236494	2830	0	0	0	0	0	0	0	0	0
ENSG00000233219	380	0	0	0	0	0	0	0	0	0
BMPER	7990	6	11	8	13	28	23	9	4	10
ENSG00000286300	1940	0	0	0	0	0	0	0	0	0
ENSG00000236212	2104	4	4	0	8	3	14	2	4	1
RNU6-438P	103	0	0	0	0	0	0	0	0	0
NPSR1-AS1	7106	0	0	0	0	0	0	0	2	0
NPSR1	2695	0	0	0	0	0	0	0	0	0
RPL7P31	724	0	0	0	0	0	0	0	0	0
NCAPD2P1	1801	0	1	0	0	0	0	0	0	0
RN7SL132P	296	0	0	0	0	0	0	0	0	0
ENSG00000251802	133	0	0	0	0	0	0	0	0	0
DPY19L1	13303	36	31	22	6	96	21	39	15	29
MIR548N	75	0	0	0	0	0	0	0	0	0
ENSG00000287249	860	4	2	0	2	2	6	1	9	2
DPY19L2P1	9738	9	16	14	13	21	12	13	9	15
S100A11P2	312	0	0	0	0	1	0	0	0	0
ENSG00000289089	1713	11	16	15	2	18	2	19	1	1
ENSG00000288947	580	0	0	1	0	1	3	0	0	0
TBX20	1828	10	9	4	10	13	24	9	8	1
ENSG00000289335	2268	0	0	0	0	0	0	0	0	0
ENSG00000226063	580	0	0	0	0	0	0	0	0	0
ENSG00000287651	719	0	0	0	0	0	0	1	0	1
ENSG00000286526	1084	0	0	0	0	0	0	0	0	0
ENSG00000235464	562	0	0	0	0	0	0	0	0	0
ENSG00000287032	2689	0	0	0	0	0	0	0	0	0
HERPUD2	3581	69	60	36	434	114	361	67	387	40
HERPUD2-AS1	4200	51	52	33	93	56	32	48	71	24
ENSG00000227544	6724	0	0	0	0	0	0	0	0	0
SEPTIN7-DT	4990	34	41	16	34	36	22	19	27	26
ENSG00000232736	519	0	0	1	1	0	0	0	1	1
SEPTIN7	17138	1816	2088	766	651	972	704	962	588	779
ENSG00000274328	389	0	0	0	0	0	0	0	0	0
RNU6-1085P	107	0	0	0	0	0	0	0	0	0
ENSG00000273580	682	0	0	0	0	0	0	0	0	0
SEPTIN7P3	621	0	0	0	3	0	2	0	3	0
PPP1R14BP4	421	0	0	0	0	0	0	0	0	0
ENSG00000287893	1150	0	0	0	0	0	0	0	0	0
ENSG00000232930	1149	0	0	0	0	0	0	0	0	0
ENSG00000285573	974	1	0	0	0	0	0	0	0	0
ENSG00000205745	1497	0	0	0	0	0	0	0	0	0
ENSG00000261184	2587	0	0	0	0	0	0	0	0	0
MARK2P13	1849	0	0	0	0	0	0	0	0	0
ENSG00000271117	1183	0	0	0	0	0	0	0	0	0
EEPD1	4737	16	34	18	15	44	21	18	13	14
ENSG00000228770	264	0	0	0	0	0	0	0	0	0
ENSG00000229679	457	0	0	0	0	0	0	0	0	0
ENSG00000234457	153	0	0	0	0	0	0	0	0	0
ENSG00000260070	705	0	0	1	0	0	0	0	0	0
KIAA0895	6797	49	37	28	59	69	64	33	52	33
ANLN	5997	312	318	182	211	471	217	221	162	212
ENSG00000237400	531	0	0	0	0	0	0	0	0	0
AOAH	3518	4	1	2	3	3	5	2	5	1
AOAH-IT1	573	0	0	0	0	0	0	0	0	0
ENSG00000272984	532	0	0	0	0	0	0	0	0	0
ENSG00000229424	587	0	0	0	0	0	0	0	0	0
ENSG00000235728	872	0	0	0	0	0	0	0	0	0
NPM1P18	732	1	0	0	0	1	0	0	2	0
ENSG00000230831	553	0	0	0	0	0	0	0	0	0
ELMO1	10999	28	31	17	41	43	37	15	31	29
MIR1200	76	0	0	0	0	0	0	0	0	0
ELMO1-AS1	528	0	0	0	0	0	0	0	0	0
RPS17P13	407	0	0	0	0	0	0	0	0	0
RNU6-565P	100	0	0	0	0	0	0	0	0	0
RPS10P14	502	0	0	0	0	0	0	0	0	1
ENSG00000200113	140	0	0	0	0	0	0	0	0	0
NECAP1P1	830	0	0	0	0	0	0	0	0	0
GPR141	4803	0	0	0	1	0	0	0	0	0
EPDR1	2780	0	7	6	9	7	21	5	20	3
GPR141BP	831	0	0	0	0	0	0	0	0	0
ENSG00000225314	401	0	0	0	0	0	0	0	0	0
NME8	2435	0	0	0	0	0	0	0	0	0
SFRP4	3508	19	14	4	2	41	8	11	5	12
STARD3NL	4324	134	148	127	180	453	289	169	247	116
TRGC2	1013	0	0	0	0	0	0	0	0	0
TRGJ2	50	0	0	0	0	0	0	0	0	0
TRGJP2	60	0	0	0	0	0	0	0	0	0
TRGC1	2730	0	0	0	0	0	0	0	0	0
TRGJ1	50	0	0	0	0	0	0	0	0	0
TRGJP	61	0	0	0	0	0	0	0	0	0
TRGJP1	60	0	0	0	0	0	0	0	0	0
TRGV11	463	0	0	0	0	0	0	0	0	0
TRGVB	471	0	0	0	0	0	0	0	0	0
ENSG00000289366	860	0	0	0	1	0	0	0	0	0
TRGV10	512	0	0	0	0	0	0	0	0	0
ENSG00000231916	426	2	1	1	9	1	7	0	1	1
TRGV9	1735	0	1	1	0	0	1	0	2	0
TRGVA	285	0	0	0	0	0	0	0	0	0
ENSG00000272908	1968	0	0	0	1	0	0	0	0	0
TRGV8	468	0	0	0	0	0	0	0	0	1
TRG-AS1	8672	8	10	4	57	16	36	24	50	6
TRGV7	353	0	0	0	0	0	1	1	1	0
TRGV6	299	0	0	0	0	0	0	0	0	0
TRGV5P	354	0	0	0	0	1	1	0	0	0
TRGV5	552	1	0	0	5	2	4	2	3	1
TRGV4	688	0	0	0	5	3	1	1	4	0
TRGV3	537	0	0	0	5	0	1	0	0	0
TRGV2	544	0	0	0	0	0	0	0	3	0
TRGV1	465	0	0	0	0	0	0	0	0	0
AMPH	5489	77	65	49	45	102	44	63	68	62
RN7SL83P	297	0	0	0	0	0	0	0	0	0
KRT8P20	1409	0	0	0	0	0	0	0	0	0
FAM183BP	1595	0	0	0	0	2	0	0	0	0
VPS41	7752	154	143	91	75	166	60	94	47	60
POU6F2	8320	1	2	3	3	0	2	7	11	3
POU6F2-AS2	1633	0	0	0	0	1	1	2	0	0
SNORA20B	132	0	0	0	0	0	0	0	0	0
POU6F2-AS1	624	0	1	1	0	0	0	0	0	2
ENSG00000227172	414	10	14	4	28	4	16	8	24	4
YAE1	2560	231	282	193	650	283	684	212	594	148
ENSG00000236015	823	9	7	2	0	21	0	3	0	6
ENSG00000231951	565	0	0	0	0	0	0	0	0	0
ENSG00000106540	564	0	0	0	0	0	0	0	0	0
ENSG00000287584	1131	0	0	0	6	3	0	1	1	2
RALA	3579	1392	1379	556	769	729	961	774	766	610
ENSG00000228554	731	0	2	0	1	1	0	0	0	1
LINC00265	7319	40	38	24	9	88	6	36	17	36
RNU6-719P	104	0	0	0	0	0	0	0	0	0
ENSG00000270797	338	0	0	0	0	0	0	0	0	0
CICP22	1319	1	0	0	1	0	0	0	0	0
ENSG00000237251	771	0	0	1	0	1	0	0	0	0
ENSG00000231198	508	0	0	0	0	0	0	0	0	0
SSBP3P1	1148	1	0	0	0	1	1	1	1	0
RWDD4P2	563	19	26	13	16	15	12	9	21	10
RN7SL496P	290	0	0	0	0	0	0	0	0	0
CDK13-DT	2234	12	14	6	3	15	5	2	8	7
CDK13	24618	137	136	90	173	298	171	150	173	108
ENSG00000289269	512	4	1	1	0	9	0	2	0	0
ENSG00000273444	167	0	0	0	0	1	0	0	0	0
ENSG00000270577	259	0	0	0	0	0	0	0	0	1
MPLKIP	7627	348	359	235	1338	513	1145	329	1335	245
SUGCT	2829	23	32	22	20	36	35	34	23	17
THUMPD3P1	1480	1	1	1	1	0	0	0	0	0
SUGCT-AS1	1771	0	0	0	0	0	0	0	0	0
ENSG00000227658	381	0	0	0	0	0	0	0	0	0
LINC01450	3263	0	0	0	0	0	0	0	0	0
LINC01449	2468	0	0	0	0	0	0	0	0	0
INHBA	8284	9	29	14	4	14	9	11	9	5
INHBA-AS1	5742	0	0	0	0	0	0	0	0	0
ENSG00000289403	764	0	0	0	0	0	0	0	0	0
GLI3	13799	112	117	85	58	251	87	93	50	91
HMGN2P30	256	0	0	0	0	0	0	1	0	0
LINC01448	1181	0	0	0	0	0	2	0	0	0
TCP1P1	1610	1	0	0	0	3	0	0	1	0
ENSG00000231539	561	0	0	0	4	0	2	0	4	0
ENSG00000261019	1368	0	0	0	0	3	0	0	0	2
C7orf25	2622	0	0	0	0	1	0	0	2	1
ENSG00000256646	3915	5	1	1	1	8	2	1	4	3
PSMA2	8378	37	42	19	27	58	42	27	30	14
ENSG00000234983	1043	0	0	0	0	0	0	0	0	0
MRPL32	3358	397	421	260	874	764	1369	308	999	191
ENSG00000232006	5143	19	17	5	17	18	24	14	12	7
HECW1	13935	0	0	2	8	7	6	1	2	1
